path,size_kb,category,reason
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_payment_schema_fix_20260627_122548.db,1560.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_payment_schema_fix_20260627_122548.db,1560.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_access_foundation_v1_2026-06-29_19-11-48.db,1976.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_access_foundation_v1_2026-06-29_19-11-48.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_access_foundation_v1_2026-06-29_19-11-48.db,1976.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_access_foundation_v1_2026-06-29_19-11-48.db,1976.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_access_foundation_v1_2026-06-29_19-11-48.db,1976.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_access_foundation_v1_2026-06-29_19-11-48.db,1976.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_operational_2026-06-27_19-38-08.db,1808.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_operational_2026-06-27_19-38-08.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_operational_2026-06-27_19-38-08.db,1808.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_operational_2026-06-27_19-38-08.db,1808.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_operational_2026-06-27_19-38-08.db,1808.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_operational_2026-06-27_19-38-08.db,1808.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_schema_2026-06-27_19-16-27.db,1640.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_schema_2026-06-27_19-16-27.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_schema_2026-06-27_19-16-27.db,1640.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_schema_2026-06-27_19-16-27.db,1640.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_schema_2026-06-27_19-16-27.db,1640.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_phone_barrier_access_schema_2026-06-27_19-16-27.db,1640.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_parking_time_test_2026-06-28_12-12-37.db,1936.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_parking_time_test_2026-06-28_12-12-37.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_parking_time_test_2026-06-28_12-12-37.db,1936.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_parking_time_test_2026-06-28_12-12-37.db,1936.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_parking_time_test_2026-06-28_12-12-37.db,1936.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_parking_time_test_2026-06-28_12-12-37.db,1936.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_verification_2026-06-27_20-52-07.db,1868.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_verification_2026-06-27_20-52-07.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_verification_2026-06-27_20-52-07.db,1868.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_verification_2026-06-27_20-52-07.db,1868.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_verification_2026-06-27_20-52-07.db,1868.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_profile_verification_2026-06-27_20-52-07.db,1868.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_retire_legacy_new_remote_tests_2026-06-27_13-31-55.db,1568.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_retire_legacy_new_remote_tests_2026-06-27_13-31-55.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_retire_legacy_new_remote_tests_2026-06-27_13-31-55.db,1568.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_retire_legacy_new_remote_tests_2026-06-27_13-31-55.db,1568.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_retire_legacy_new_remote_tests_2026-06-27_13-31-55.db,1568.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_retire_legacy_new_remote_tests_2026-06-27_13-31-55.db,1568.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_catalog_v2_policy_2026-06-29_11-05-08.db,1976.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_catalog_v2_policy_2026-06-29_11-05-08.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_catalog_v2_policy_2026-06-29_11-05-08.db,1976.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_catalog_v2_policy_2026-06-29_11-05-08.db,1976.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_catalog_v2_policy_2026-06-29_11-05-08.db,1976.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_catalog_v2_policy_2026-06-29_11-05-08.db,1976.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_operator_permissions_2026-06-27_12-18-22.db,1556.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_operator_permissions_2026-06-27_12-18-22.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_operator_permissions_2026-06-27_12-18-22.db,1556.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_operator_permissions_2026-06-27_12-18-22.db,1556.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_operator_permissions_2026-06-27_12-18-22.db,1556.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_service_operator_permissions_2026-06-27_12-18-22.db,1556.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_13-32-32.db,1568.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_13-32-32.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_13-32-32.db,1568.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_13-32-32.db,1568.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_13-32-32.db,1568.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_13-32-32.db,1568.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_14-10-45.db,1568.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_14-10-45.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_14-10-45.db,1568.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_14-10-45.db,1568.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_14-10-45.db,1568.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_services_2026-06-27_14-10-45.db,1568.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_service_permissions_2026-06-27_16-08-06.db,1624.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_service_permissions_2026-06-27_16-08-06.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_service_permissions_2026-06-27_16-08-06.db,1624.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_service_permissions_2026-06-27_16-08-06.db,1624.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_service_permissions_2026-06-27_16-08-06.db,1624.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_simplified_service_permissions_2026-06-27_16-08-06.db,1624.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_switch_admin_apartment_2026-06-29_22-15-07.db,2032.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_switch_admin_apartment_2026-06-29_22-15-07.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_switch_admin_apartment_2026-06-29_22-15-07.db,2032.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_switch_admin_apartment_2026-06-29_22-15-07.db,2032.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_switch_admin_apartment_2026-06-29_22-15-07.db,2032.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_switch_admin_apartment_2026-06-29_22-15-07.db,2032.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\backups\db\before_access_control_schema_2026-07-06_19-42-04.db,2080.0,HIGH:backup_folder,внутри папки backups/: Data\backups\db\before_access_control_schema_2026-07-06_19-42-04.db
Data\backups\db\before_access_control_schema_2026-07-06_19-42-04.db,2080.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-06_19-42-04
Data\backups\db\before_access_control_schema_2026-07-06_19-42-04.db,2080.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\backups\db\before_access_control_schema_2026-07-06_19-42-04.db,2080.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\backups\db\before_access_control_schema_v2_2026-07-06_19-55-45.db,2088.0,HIGH:backup_folder,внутри папки backups/: Data\backups\db\before_access_control_schema_v2_2026-07-06_19-55-45.db
Data\backups\db\before_access_control_schema_v2_2026-07-06_19-55-45.db,2088.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-06_19-55-45
Data\backups\db\before_access_control_schema_v2_2026-07-06_19-55-45.db,2088.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\backups\db\before_access_control_schema_v2_2026-07-06_19-55-45.db,2088.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\backups\db\before_payment_cleanup_2026-07-10_17-04-32.db,2108.0,HIGH:backup_folder,внутри папки backups/: Data\backups\db\before_payment_cleanup_2026-07-10_17-04-32.db
Data\backups\db\before_payment_cleanup_2026-07-10_17-04-32.db,2108.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-10_17-04-32
Data\backups\db\before_payment_cleanup_2026-07-10_17-04-32.db,2108.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\backups\db\before_payment_cleanup_2026-07-10_17-04-32.db,2108.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\backups\db\before_payment_cleanup_2026-07-10_17-07-13.db,2116.0,HIGH:backup_folder,внутри папки backups/: Data\backups\db\before_payment_cleanup_2026-07-10_17-07-13.db
Data\backups\db\before_payment_cleanup_2026-07-10_17-07-13.db,2116.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-10_17-07-13
Data\backups\db\before_payment_cleanup_2026-07-10_17-07-13.db,2116.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\backups\db\before_payment_cleanup_2026-07-10_17-07-13.db,2116.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\backups\db\before_payment_cleanup_2026-07-10_21-46-19.db,2116.0,HIGH:backup_folder,внутри папки backups/: Data\backups\db\before_payment_cleanup_2026-07-10_21-46-19.db
Data\backups\db\before_payment_cleanup_2026-07-10_21-46-19.db,2116.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-10_21-46-19
Data\backups\db\before_payment_cleanup_2026-07-10_21-46-19.db,2116.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\backups\db\before_payment_cleanup_2026-07-10_21-46-19.db,2116.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\backups\db\before_user_onboarding_schema_2026-07-05_22-02-47.db,2032.0,HIGH:backup_folder,внутри папки backups/: Data\backups\db\before_user_onboarding_schema_2026-07-05_22-02-47.db
Data\backups\db\before_user_onboarding_schema_2026-07-05_22-02-47.db,2032.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-05_22-02-47
Data\backups\db\before_user_onboarding_schema_2026-07-05_22-02-47.db,2032.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\backups\db\before_user_onboarding_schema_2026-07-05_22-02-47.db,2032.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\backups\source_patches\phone_access_policy_ux_bridge_v1_2026-06-29_17-34-34\service_orders_workspace.py,81.5,HIGH:backup_folder,внутри папки backups/: Data\backups\source_patches\phone_access_policy_ux_bridge_v1_2026-06-29_17-34-34\service_orders_workspace.py
Data\backups\source_patches\phone_access_policy_ux_bridge_v1_2026-06-29_17-34-34\service_orders_workspace.py,81.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-29_17-34-34
Data\backups\source_patches\phone_barrier_access_service_policy_v1_2026-06-29_23-12-24\phone_barrier_access_service.py,6.4,HIGH:backup_folder,внутри папки backups/: Data\backups\source_patches\phone_barrier_access_service_policy_v1_2026-06-29_23-12-24\phone_barrier_access_service.py
Data\backups\source_patches\phone_barrier_access_service_policy_v1_2026-06-29_23-12-24\phone_barrier_access_service.py,6.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-29_23-12-24
Data\backups\source_patches\service_orders_core_access_policy_v1_2026-06-29_13-48-47\service_orders_core.py,43.9,HIGH:backup_folder,внутри папки backups/: Data\backups\source_patches\service_orders_core_access_policy_v1_2026-06-29_13-48-47\service_orders_core.py
Data\backups\source_patches\service_orders_core_access_policy_v1_2026-06-29_13-48-47\service_orders_core.py,43.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-29_13-48-47
Data\backups\source_patches\service_orders_workspace_policy_ux_v1_2026-06-29_15-57-36\service_orders_workspace.py,79.0,HIGH:backup_folder,внутри папки backups/: Data\backups\source_patches\service_orders_workspace_policy_ux_v1_2026-06-29_15-57-36\service_orders_workspace.py
Data\backups\source_patches\service_orders_workspace_policy_ux_v1_2026-06-29_15-57-36\service_orders_workspace.py,79.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-29_15-57-36
Data\backups\source_patches\remote_debt_gate_v1_2026-06-28_17-41-41\Bots\handlers\client_portal.py,90.6,HIGH:backup_folder,внутри папки backups/: Data\backups\source_patches\remote_debt_gate_v1_2026-06-28_17-41-41\Bots\handlers\client_portal.py
Data\backups\source_patches\remote_debt_gate_v1_2026-06-28_17-41-41\Bots\handlers\client_portal.py,90.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_17-41-41
Data\backups\source_patches\remote_debt_gate_v1_2026-06-28_17-41-41\Bots\handlers\guard_workspace.py,41.3,HIGH:backup_folder,внутри папки backups/: Data\backups\source_patches\remote_debt_gate_v1_2026-06-28_17-41-41\Bots\handlers\guard_workspace.py
Data\backups\source_patches\remote_debt_gate_v1_2026-06-28_17-41-41\Bots\handlers\guard_workspace.py,41.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_17-41-41
Data\backups\source_code\before_service_orders_ui_v2_2026-07-04_17-00-26\parking_bot.py,48.9,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\before_service_orders_ui_v2_2026-07-04_17-00-26\parking_bot.py
Data\backups\source_code\before_service_orders_ui_v2_2026-07-04_17-00-26\parking_bot.py,48.9,HIGH:timestamped_name,штамп времени в пути: 2026-07-04_17-00-26
Data\backups\source_code\before_user_onboarding_admin_ui_2026-07-06_11-30-36\parking_bot.py,50.5,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\before_user_onboarding_admin_ui_2026-07-06_11-30-36\parking_bot.py
Data\backups\source_code\before_user_onboarding_admin_ui_2026-07-06_11-30-36\parking_bot.py,50.5,HIGH:timestamped_name,штамп времени в пути: 2026-07-06_11-30-36
Data\backups\source_code\before_user_onboarding_admin_ui_v2_2026-07-06_12-29-51\parking_bot.py,52.3,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\before_user_onboarding_admin_ui_v2_2026-07-06_12-29-51\parking_bot.py
Data\backups\source_code\before_user_onboarding_admin_ui_v2_2026-07-06_12-29-51\parking_bot.py,52.3,HIGH:timestamped_name,штамп времени в пути: 2026-07-06_12-29-51
Data\backups\source_code\before_user_onboarding_import_fix_2026-07-06_12-55-02\parking_bot.py,52.2,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\before_user_onboarding_import_fix_2026-07-06_12-55-02\parking_bot.py
Data\backups\source_code\before_user_onboarding_import_fix_2026-07-06_12-55-02\parking_bot.py,52.2,HIGH:timestamped_name,штамп времени в пути: 2026-07-06_12-55-02
Data\backups\source_code\cashier_route_repair_2026-06-27_20-04-49\run_bot_live_services_sandbox_v1.py,24.3,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\cashier_route_repair_2026-06-27_20-04-49\run_bot_live_services_sandbox_v1.py
Data\backups\source_code\cashier_route_repair_2026-06-27_20-04-49\run_bot_live_services_sandbox_v1.py,24.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-04-49
Data\backups\source_code\cashier_route_repair_2026-06-27_20-04-49\run_bot_live_services_sandbox_v1.py,24.3,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\backups\source_code\parking_time_test_v1_2026-06-28_12-12-01\run_bot_live_services_sandbox_v1.py,30.9,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\parking_time_test_v1_2026-06-28_12-12-01\run_bot_live_services_sandbox_v1.py
Data\backups\source_code\parking_time_test_v1_2026-06-28_12-12-01\run_bot_live_services_sandbox_v1.py,30.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_12-12-01
Data\backups\source_code\parking_time_test_v1_2026-06-28_12-12-01\run_bot_live_services_sandbox_v1.py,30.9,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\phone_barrier_access_core.py,31.7,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\phone_barrier_access_core.py
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\phone_barrier_access_core.py,31.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_19-37-24
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\service_orders_core.py,42.4,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\service_orders_core.py
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\service_orders_core.py,42.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_19-37-24
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\service_preorders_core.py,40.3,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\service_preorders_core.py
Data\backups\source_code\phone_barrier_access_v2_2026-06-27_19-37-24\service_preorders_core.py,40.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_19-37-24
Data\backups\source_code\profile_button_early_route_2026-06-27_21-33-50\run_bot_live_services_sandbox_v1.py,29.6,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_button_early_route_2026-06-27_21-33-50\run_bot_live_services_sandbox_v1.py
Data\backups\source_code\profile_button_early_route_2026-06-27_21-33-50\run_bot_live_services_sandbox_v1.py,29.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_21-33-50
Data\backups\source_code\profile_button_early_route_2026-06-27_21-33-50\run_bot_live_services_sandbox_v1.py,29.6,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\backups\source_code\profile_confirmation_ready_visibility_2026-06-27_21-55-54\profile_verification_workspace.py,29.4,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_confirmation_ready_visibility_2026-06-27_21-55-54\profile_verification_workspace.py
Data\backups\source_code\profile_confirmation_ready_visibility_2026-06-27_21-55-54\profile_verification_workspace.py,29.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_21-55-54
Data\backups\source_code\profile_critical_codes_fix_2026-06-27_21-47-24\profile_verification_workspace.py,29.2,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_critical_codes_fix_2026-06-27_21-47-24\profile_verification_workspace.py
Data\backups\source_code\profile_critical_codes_fix_2026-06-27_21-47-24\profile_verification_workspace.py,29.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_21-47-24
Data\backups\source_code\profile_verification_2026-06-27_20-51-33\run_bot_live_services_sandbox_v1.py,24.5,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_verification_2026-06-27_20-51-33\run_bot_live_services_sandbox_v1.py
Data\backups\source_code\profile_verification_2026-06-27_20-51-33\run_bot_live_services_sandbox_v1.py,24.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-51-33
Data\backups\source_code\profile_verification_2026-06-27_20-51-33\run_bot_live_services_sandbox_v1.py,24.5,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\profile_verification_core.py,47.2,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\profile_verification_core.py
Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\profile_verification_core.py,47.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_21-23-44
Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\service_orders_core.py,41.5,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\service_orders_core.py
Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\service_orders_core.py,41.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-20-03
Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\service_preorders_core.py,43.0,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\service_preorders_core.py
Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\service_preorders_core.py,43.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-20-03
Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\Bots\handlers\service_orders_workspace.py,73.2,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\Bots\handlers\service_orders_workspace.py
Data\backups\source_code\service_code_compatibility_2026-06-27_20-20-03\Bots\handlers\service_orders_workspace.py,73.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-20-03
Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\Bots\handlers\profile_verification_workspace.py,27.1,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\Bots\handlers\profile_verification_workspace.py
Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\Bots\handlers\profile_verification_workspace.py,27.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_21-23-44
Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\Bots\handlers\service_orders_workspace.py,78.7,HIGH:backup_folder,внутри папки backups/: Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\Bots\handlers\service_orders_workspace.py
Data\backups\source_code\profile_verification_terminology_v2_2026-06-27_21-23-44\Bots\handlers\service_orders_workspace.py,78.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_21-23-44
